firm_id,index_date,index_year,split,event_1m,days_to_event_1m,event_5m,days_to_event_5m,event_10m,days_to_event_10m,censoring_horizon_days,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,phase1_to_phase2_days,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,n_trl_observations,trl_mean_pre,trl_volatility,trl_max_pre,trl_min_pre,trl_first_grant,trl_at_index,trl_delta,trl_velocity_per_year,trl_span_days,has_embedding,amt_bucket,trl_delta_bin,is_troll,vc_AdTech,vc_AgriTech,vc_Artificial_Intelligence,vc_B2B_SaaS,vc_BioTech,vc_Blue_Economy_and_OceanTech,vc_CleanTech,vc_ClimateTech,vc_Cloud_Infrastructure,vc_Creator_Economy,vc_Cybersecurity,vc_DeepTech,vc_ESG_Technology,vc_EdTech,vc_ElderTech,vc_FinTech,vc_FoodTech,vc_Frontier_and_Dual_Use_Tech,vc_Gaming_and_eSports,vc_GovTech,vc_HRTech,vc_HealthTech,vc_IndustrialTech,vc_InsurTech,vc_LegalTech,vc_MarTech,vc_MedTech,vc_Media_and_Entertainment_Tech,vc_Mobility_and_Transportation_Tech,vc_NeuroTech,vc_PetTech,vc_PropTech,vc_Smart_Cities_and_Urban_Innovation,vc_SpaceTech,vc_SportsTech
firm_03728,2020-08-24,2020,validate,0,2095,0,2095,0,2095,2095,7,2017467.0,1150000.0,452,3,2,6,452.0,1,0,0,1,1,0,MI,7.0,2.571428571428571,1.5118578920369088,6.0,2.0,2.0,6.0,4.0,3.232300884955752,452.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630531,0.0,0.0,0.0,0.0,0.39274392,0.0,0.0,0.0,0.0,0.0,0.36632887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36984882,0.0,0.0,0.0,0.0,0.0,0.0
firm_03735,2020-01-17,2020,validate,0,2315,0,2315,0,2315,2315,3,1014748.0,749949.0,176,3,2,2,176.0,1,0,0,0,1,0,CA,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,8.301136363636363,176.0,True,500K-1.5M,big_up,0,0.0,0.3573045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633837,0.0,0.0,0.0,0.0,0.0,0.45086655,0.0,0.0,0.0,0.3299615,0.0,0.0
firm_03743,2020-09-30,2020,validate,0,2058,0,2058,0,2058,2058,3,1023555.0,759017.0,481,2,2,2,481.0,1,0,0,0,1,0,FL,3.0,2.666666666666667,1.1547005383792517,4.0,2.0,2.0,4.0,2.0,1.5187110187110189,481.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5157539,0.0
firm_03749,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,1547862.0,1497912.0,273,1,2,1,273.0,1,0,0,0,0,0,IN,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,4.013736263736264,273.0,True,1.5M-3M,big_up,0,0.0,0.0,0.4473021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43024525,0.0,0.0,0.0,0.0,0.0,0.0,0.3785929,0.0,0.0,0.0,0.0,0.39012867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03751,2019-11-13,2020,validate,0,2380,0,2380,0,2380,2380,3,951450.0,751539.0,1213,2,2,2,1213.0,1,0,0,0,0,0,WA,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,1.2044517724649628,1213.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39994946,0.0,0.4482633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39063865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03769,2021-04-08,2020,validate,0,1868,0,1868,0,1868,1868,4,999910.0,251000.0,365,3,2,3,365.0,0,0,1,1,0,0,MA,4.0,2.5,1.0,4.0,2.0,2.0,4.0,2.0,2.0013698630136982,365.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38520092,0.57808566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03782,2020-01-16,2020,validate,0,2316,0,2316,0,2316,2316,2,124999.0,99999.0,163,1,2,1,163.0,1,0,0,0,0,0,OK,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,4.48159509202454,163.0,True,<500K,big_up,0,0.0,0.0,0.0,0.0,0.0,0.359048,0.42312458,0.0,0.0,0.0,0.0,0.36016905,0.0,0.0,0.0,0.0,0.3270824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03794,2020-05-01,2020,validate,1,608,1,608,1,608,2210,4,1040311.0,742992.0,305,2,2,3,305.0,1,0,0,1,0,0,CA,4.0,3.25,2.5,7.0,2.0,2.0,7.0,5.0,5.9877049180327875,305.0,True,500K-1.5M,big_up,0,0.0,0.0,0.43808863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880372,0.0,0.0,0.0,0.0,0.0,0.0,0.3865011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03796,2020-06-01,2020,validate,1,1472,1,1648,0,2179,2179,2,1080826.0,830585.0,0,2,1,1,0.0,0,1,0,0,0,0,CA,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.39071938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03797,2020-04-15,2020,validate,0,2226,0,2226,0,2226,2226,2,975000.0,750000.0,670,1,2,1,670.0,0,0,1,0,0,0,WA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,1.63544776119403,670.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.36297315,0.38572478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03808,2020-07-01,2020,validate,0,2149,0,2149,0,2149,2149,4,1593924.0,919218.0,516,3,2,3,516.0,0,1,1,0,0,0,AR,4.0,2.75,1.5,5.0,2.0,2.0,5.0,3.0,2.123546511627907,516.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.30854532,0.0,0.0,0.32697257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35078433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03815,2020-06-01,2020,validate,0,2179,0,2179,0,2179,2179,10,2494556.0,585067.0,1369,3,3,5,1369.0,0,1,0,0,0,0,NY,10.0,4.5,1.7159383568311668,6.0,2.0,2.0,6.0,4.0,1.0672023374726076,1369.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40023306,0.3842033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38294786,0.0,0.0,0.0,0.0
firm_03817,2019-11-05,2020,validate,0,2388,0,2388,0,2388,2388,2,499997.0,450000.0,95,1,1,1,95.0,1,0,0,0,0,0,DC,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,11.534210526315787,95.0,True,<500K,big_up,0,0.0,0.43236583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42944235,0.0,0.0,0.0,0.0,0.0,0.0,0.41548634,0.0,0.41153416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41620967,0.0
firm_03818,2020-09-21,2020,validate,0,2067,0,2067,0,2067,2067,5,2963170.0,1553682.0,735,2,3,3,735.0,0,1,0,0,0,0,CA,5.0,3.4,1.949358868961793,6.0,2.0,2.0,5.0,3.0,1.4908163265306122,735.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.30908656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31541678,0.0,0.0,0.0,0.0,0.0,0.0,0.34450364,0.0,0.0,0.0,0.0,0.31241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03819,2020-06-01,2020,validate,0,2179,0,2179,0,2179,2179,6,1041501.0,300000.0,1264,5,5,5,1264.0,1,0,1,1,0,1,CA,6.0,2.5,1.224744871391589,5.0,2.0,2.0,5.0,3.0,0.8668908227848101,1264.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.36438525,0.3516396,0.45219192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352641,0.0,0.0,0.0,0.3730063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03820,2019-11-13,2020,validate,0,2380,0,2380,0,2380,2380,2,801132.0,751450.0,103,1,1,1,103.0,1,0,0,0,0,0,FL,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,14.184466019417476,103.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.4087992,0.0,0.0,0.0,0.0,0.46086195,0.0,0.40820763,0.0,0.0,0.0,0.0,0.0,0.0,0.47939572,0.46146643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03823,2020-05-01,2020,validate,1,495,1,495,1,495,2210,2,845472.0,620472.0,670,1,2,1,670.0,0,0,1,0,0,0,WA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,1.63544776119403,670.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.50027883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03825,2020-09-02,2020,validate,0,2086,0,2086,0,2086,2086,2,274852.0,249856.0,260,1,2,1,260.0,1,0,0,0,0,0,NY,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,2.809615384615385,260.0,True,<500K,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31190985,0.0,0.0,0.0,0.0,0.38182795,0.30938637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03827,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,524548.0,479023.0,260,1,2,1,260.0,1,0,0,0,0,0,DE,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,5.61923076923077,260.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926758,0.0,0.35373616,0.33992788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36502218
firm_03828,2020-06-15,2020,validate,0,2165,0,2165,0,2165,2165,2,1549000.0,1500000.0,125,1,1,1,125.0,1,0,0,0,0,0,VA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,8.766,125.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31847626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33130255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03829,2020-09-01,2020,validate,1,569,1,1052,1,1052,2087,2,1225000.0,1000000.0,809,1,2,1,809.0,0,0,1,0,0,0,MA,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,1.8059332509270705,809.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.40530744,0.50789636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38787764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03831,2020-08-15,2020,validate,0,2104,0,2104,0,2104,2104,1,706801.0,706801.0,0,1,1,0,,0,1,0,0,0,0,CA,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35497445,0.0,0.0,0.3980408,0.0,0.0,0.0,0.0,0.3674728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03833,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,800000.0,750000.0,141,1,2,1,141.0,1,0,0,0,0,0,MT,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,10.361702127659576,141.0,True,500K-1.5M,big_up,0,0.0,0.37191322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42071337,0.0,0.0,0.0,0.0,0.0,0.41915324,0.0,0.0,0.0,0.0,0.4063934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03835,2020-07-01,2020,validate,0,2149,0,2149,0,2149,2149,1,999827.0,999827.0,0,1,1,0,,0,1,0,0,0,0,SC,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34511375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03838,2020-04-06,2020,validate,0,2235,0,2235,0,2235,2235,3,1375000.0,1000000.0,826,2,3,2,826.0,0,0,1,1,0,0,TX,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,1.3265738498789346,826.0,True,500K-1.5M,big_up,0,0.0,0.33417258,0.0,0.0,0.0,0.34663728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3417515,0.0,0.0,0.0,0.0,0.0
firm_03848,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,3,1616861.0,1491896.0,456,1,2,2,456.0,1,0,0,0,0,0,OH,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,3.2039473684210527,456.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328711,0.0,0.0,0.49990752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03849,2020-03-30,2020,validate,0,2242,0,2242,0,2242,2242,3,1125000.0,750000.0,1550,1,3,2,1550.0,0,0,1,0,0,0,MT,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,0.7069354838709677,1550.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35778013,0.0,0.0,0.0,0.0,0.0,0.0,0.33202788,0.0
firm_03850,2020-07-09,2020,validate,0,2141,0,2141,0,2141,2141,5,2291282.0,749935.0,6044,2,5,2,5659.0,1,0,0,0,0,0,OH,5.0,4.6,1.6733200530681511,6.0,2.0,6.0,6.0,0.0,0.0,6044.0,True,1.5M-3M,flat,0,0.4039647,0.0,0.0,0.359429,0.35292843,0.0,0.0,0.0,0.0,0.0,0.0,0.390779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03851,2020-06-01,2020,validate,0,2179,0,2179,0,2179,2179,1,1499131.0,1499131.0,0,1,1,0,,1,0,0,0,0,0,NY,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.44089827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44701457,0.0,0.413013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03852,2020-06-19,2020,validate,0,2161,0,2161,0,2161,2161,3,6099965.0,5999965.0,315,1,2,2,315.0,1,0,0,0,0,0,NY,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,3.478571428571428,315.0,True,>6M,big_up,0,0.0,0.0,0.5182572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45654404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03853,2020-05-01,2020,validate,0,2210,0,2210,0,2210,2210,2,790600.0,740600.0,141,1,2,1,141.0,1,0,0,0,0,0,OH,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,10.361702127659576,141.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34998146,0.0,0.0,0.0,0.0,0.3315874,0.0,0.0,0.0,0.0,0.0,0.3417689,0.0,0.0,0.0,0.0,0.32205626,0.0
firm_03857,2020-07-01,2020,validate,0,2149,0,2149,0,2149,2149,1,1190899.0,1190899.0,0,1,1,0,,1,0,0,0,0,0,MD,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.4294657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47038215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40159753,0.0,0.4151494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40342897,0.0
firm_03858,2020-10-01,2020,validate,0,2057,0,2057,0,2057,2057,2,1222943.0,998441.0,608,1,2,1,608.0,0,0,1,0,0,0,VA,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,3.0037006578947367,608.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39618796,0.0,0.0,0.0,0.0,0.0,0.0,0.37394354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36954787,0.0,0.0,0.39931658,0.0,0.0
firm_03860,2020-09-15,2020,validate,0,2073,0,2073,0,2073,2073,2,1401068.0,1176068.0,592,1,2,1,592.0,0,0,1,0,0,0,MD,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.4679054054054057,592.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33194277,0.0,0.0,0.0,0.0,0.33179256,0.0,0.0,0.0,0.0,0.0,0.5069453,0.0,0.0,0.0,0.3423595,0.0,0.0
firm_03861,2020-05-01,2020,validate,1,815,1,1810,0,2210,2210,3,1230704.0,955988.0,455,2,2,2,455.0,1,0,1,0,0,0,CA,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,3.210989010989011,455.0,True,500K-1.5M,big_up,0,0.0,0.0,0.48904726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43428507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39523727,0.0,0.0,0.0,0.0,0.0,0.0,0.38750616,0.0,0.0,0.0,0.0,0.0
firm_03863,2019-11-06,2020,validate,0,2387,0,2387,0,2387,2387,3,801752.0,701752.0,245,1,1,2,245.0,1,0,0,0,0,0,CA,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,5.963265306122449,245.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40899527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54579544,0.0
firm_03864,2020-03-12,2020,validate,0,2260,0,2260,0,2260,2260,11,4667238.0,1099539.0,5672,1,7,6,5672.0,1,0,0,0,0,0,DE,11.0,4.2727272727272725,1.1908743922772955,6.0,2.0,4.0,6.0,2.0,0.1287905500705218,5672.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.37646118,0.0,0.0,0.0,0.0,0.0,0.0,0.36601228,0.0,0.0,0.0,0.0,0.39185143,0.0,0.0,0.0,0.0,0.40207678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37331304,0.0,0.0,0.0,0.0,0.0
firm_03866,2020-07-13,2020,validate,0,2137,0,2137,0,2137,2137,1,947230.0,947230.0,0,1,1,0,,1,0,0,0,0,0,UT,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.34123826,0.0,0.0,0.0,0.0,0.34818423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33588797,0.0,0.0,0.0,0.34592068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03875,2020-09-09,2020,validate,0,2079,0,2079,0,2079,2079,2,899828.0,749938.0,468,1,2,1,468.0,1,0,0,0,0,0,VT,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,3.121794871794872,468.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03877,2020-04-21,2020,validate,0,2220,0,2220,0,2220,2220,2,933566.0,833566.0,764,1,2,1,764.0,1,0,0,0,0,0,TN,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,1.4342277486910997,764.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37262928,0.30805933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34150267,0.0,0.0,0.0,0.0,0.0,0.0
firm_03879,2020-07-27,2020,validate,1,67,1,67,1,67,2123,2,1029265.0,979921.0,228,1,2,1,228.0,1,0,0,0,0,0,CA,2.0,4.5,3.5355339059327378,7.0,2.0,2.0,7.0,5.0,8.009868421052632,228.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42345443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51802546,0.0
firm_03880,2020-07-20,2020,validate,0,2130,0,2130,0,2130,2130,3,1124988.0,999988.0,362,1,2,2,362.0,1,0,0,0,0,0,PA,3.0,3.6666666666666665,2.8867513459481287,7.0,2.0,2.0,7.0,5.0,5.044889502762431,362.0,True,500K-1.5M,big_up,0,0.0,0.0,0.40696988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43534094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076641,0.0,0.0,0.0,0.0,0.0,0.47869417,0.0,0.0,0.0,0.0,0.0,0.0
firm_03881,2020-09-23,2020,validate,0,2065,0,2065,0,2065,2065,2,1305064.0,885064.0,0,2,1,1,0.0,0,1,0,0,0,0,MA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.40051365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34004414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03883,2020-04-01,2020,validate,1,475,1,475,1,475,2240,2,975000.0,750000.0,425,1,2,1,425.0,0,0,1,0,0,0,CA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,2.5782352941176474,425.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395332,0.0,0.0,0.0,0.0,0.0,0.5250115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03890,2020-04-24,2020,validate,0,2217,0,2217,0,2217,2217,7,5233919.0,2512535.0,1392,3,3,4,1392.0,0,1,1,0,0,0,NY,7.0,3.571428571428571,1.5118578920369088,5.0,2.0,2.0,5.0,3.0,0.787176724137931,1392.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.32803905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30003998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_03891,2019-12-09,2020,validate,0,2354,0,2354,0,2354,2354,2,1060133.0,911638.0,537,1,2,1,537.0,1,0,0,0,0,0,OR,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,2.0405027932960897,537.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
