firm_id,index_date,index_year,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,n_phase2_pre,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,event_1m,days_to_event_1m
firm_10088,2013-06-10,2013,1,149391.0,149391.0,0,1,1,1,0,0,0,0,1,0,0,NV,0,4727
firm_10089,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,3245
firm_10090,2011-07-01,2010,4,1413649.0,841509.0,91,1,1,1,3,0,1,0,0,0,0,CA,0,5437
firm_10091,2016-09-20,2014,2,654747.0,500000.0,0,2,1,1,1,0,1,0,0,0,0,MA,0,3529
firm_10092,2010-01-29,2010,28,8218469.0,749932.0,2205,4,7,19,9,1,0,0,0,1,0,NJ,0,5955
firm_10093,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,FL,1,744
firm_10094,2016-07-01,2016,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,3610
firm_10095,2015-06-01,2012,2,349119.0,299275.0,0,2,1,2,0,0,1,0,0,0,0,IN,0,4006
firm_10096,2017-09-15,2017,1,159996.0,159996.0,0,1,1,1,0,0,1,0,0,0,0,MT,0,3169
firm_10097,2016-08-01,2016,1,215843.0,215843.0,0,1,1,1,0,0,1,0,0,0,0,NC,0,3579
firm_10098,2017-08-12,2012,1,160640.0,160640.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3203
firm_10099,2012-07-01,2012,1,149462.0,149462.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,5071
firm_10100,2011-04-25,2011,1,99844.0,99844.0,0,1,1,1,0,1,0,0,0,0,0,NV,0,5504
firm_10101,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,3443
firm_10102,2011-06-17,2011,1,99938.0,99938.0,0,1,1,1,0,0,0,0,1,0,0,UT,0,5451
firm_10103,2017-06-01,2017,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,NE,0,3275
firm_10104,2015-09-24,2015,1,213010.0,213010.0,0,1,1,1,0,0,1,0,0,0,0,CA,1,239
firm_10105,2016-07-01,2016,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,3610
firm_10106,2012-11-14,2013,1,99968.0,99968.0,0,1,1,1,0,1,0,0,0,0,0,NC,0,4935
firm_10107,2010-12-20,2010,25,7995680.0,1349190.0,2600,7,8,16,9,1,0,0,0,1,0,MN,0,5630
firm_10108,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,VA,1,1553
firm_10109,2017-09-19,2017,1,295747.0,295747.0,0,1,1,1,0,0,1,0,0,0,0,MI,0,3165
firm_10110,2016-01-01,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MN,0,3792
firm_10111,2015-06-15,2015,1,224015.0,224015.0,0,1,1,1,0,0,1,0,0,0,0,CT,0,3992
firm_10112,2017-04-14,2011,5,3637990.0,1299612.0,1352,3,4,1,4,0,1,0,0,0,0,MA,0,3323
firm_10113,2017-07-10,2017,1,149998.0,149998.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,3236
firm_10114,2010-03-12,2010,1,119536.0,119536.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,5913
firm_10115,2015-08-15,2015,2,1011784.0,804811.0,0,2,1,1,1,0,1,0,0,0,0,CA,0,3931
firm_10116,2016-10-20,2017,1,79504.0,79504.0,0,1,1,1,0,1,0,0,0,0,0,RI,0,3499
firm_10117,2016-12-07,2017,1,79948.0,79948.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3451
firm_10118,2016-08-01,2013,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,WI,0,3579
firm_10119,2016-09-06,2016,1,224977.0,224977.0,0,1,1,1,0,0,1,0,0,0,0,OH,0,3543
firm_10120,2017-09-30,2010,1,219009.0,219009.0,0,1,1,1,0,0,1,0,0,0,0,MD,0,3154
firm_10121,2015-05-07,2015,1,99998.0,99998.0,0,1,1,1,0,0,0,0,0,0,1,CA,0,4031
firm_10122,2017-09-20,2017,1,217446.0,217446.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,3164
firm_10123,2010-01-29,2010,10,3388956.0,750000.0,2123,5,6,6,4,1,0,0,0,1,0,FL,0,5955
firm_10124,2012-01-30,2010,1,149216.0,149216.0,0,1,1,1,0,1,0,0,0,0,0,KS,0,5224
firm_10125,2016-10-25,2017,1,149623.0,149623.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,3494
firm_10126,2016-09-01,2011,1,178146.0,178146.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3548
firm_10127,2013-01-01,2013,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,AR,0,4887
firm_10128,2016-06-22,2016,1,149968.0,149968.0,0,1,1,1,0,1,0,0,0,0,0,AK,0,3619
firm_10129,2016-03-31,2016,2,299260.0,149630.0,0,1,1,2,0,1,0,0,0,0,0,OH,0,3702
firm_10130,2017-01-03,2017,1,146847.0,146847.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,3424
firm_10131,2017-09-20,2010,3,1933068.0,1221236.0,934,2,2,1,2,0,1,0,0,0,0,OR,0,3164
firm_10132,2017-06-09,2017,1,124984.0,124984.0,0,1,1,1,0,0,0,0,0,1,0,MI,0,3267
firm_10133,2017-06-09,2017,1,118146.0,118146.0,0,1,1,1,0,0,0,0,0,1,0,VT,0,3267
firm_10134,2016-11-29,2017,1,148825.0,148825.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,3459
firm_10135,2015-03-01,2015,2,767507.0,549126.0,0,2,1,1,1,0,1,0,0,0,0,IL,0,4098
firm_10136,2017-09-30,2017,1,149896.0,149896.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3154
firm_10137,2016-08-15,2016,4,1835880.0,865098.0,0,2,1,1,3,0,1,0,0,0,0,DC,0,3565
firm_10138,2010-01-29,2010,12,1568400.0,599983.0,2160,6,7,11,1,1,0,0,0,1,0,TX,0,5955
firm_10139,2015-04-01,2015,2,784234.0,634553.0,0,2,1,1,1,0,1,0,0,0,0,CA,0,4067
firm_10140,2017-02-23,2017,1,144887.0,144887.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,944
firm_10141,2010-05-10,2010,1,99902.0,99902.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,5854
firm_10142,2017-04-11,2017,1,124988.0,124988.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,3326
firm_10143,2016-09-01,2016,4,4478631.0,1984433.0,213,2,1,1,3,0,1,0,0,0,0,MD,0,3548
firm_10144,2017-07-17,2011,3,2193131.0,1083639.0,1324,1,3,1,2,0,1,0,0,0,0,MD,0,3229
firm_10145,2017-09-20,2013,2,1251769.0,871346.0,0,2,1,2,0,0,1,0,0,0,0,IL,0,3164
firm_10146,2013-07-08,2013,2,272438.0,140617.0,0,1,1,2,0,1,0,0,0,0,0,FL,0,4699
firm_10147,2016-07-01,2016,1,224632.0,224632.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,830
firm_10148,2017-03-31,2017,1,97628.0,97628.0,0,1,1,1,0,1,0,0,0,0,0,CO,0,3337
firm_10149,2017-09-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,FL,0,3169
firm_10150,2017-06-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,IN,0,3275
firm_10151,2012-08-08,2012,4,868452.0,569507.0,3053,3,4,3,1,1,0,0,0,0,0,CO,0,5033
firm_10152,2017-03-01,2017,1,224991.0,224991.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3367
firm_10153,2016-01-01,2016,1,149999.0,149999.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,3792
firm_10154,2017-05-03,2014,1,224933.0,224933.0,0,1,1,1,0,0,1,0,0,0,0,SC,0,3304
firm_10155,2017-09-18,2017,1,224910.0,224910.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3166
firm_10156,2017-02-21,2017,1,212799.0,212799.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,3375
firm_10157,2017-09-15,2017,1,206479.0,206479.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3169
firm_10158,2014-07-18,2014,1,79964.0,79964.0,0,1,1,1,0,1,0,0,0,0,0,MN,0,4324
firm_10159,2016-07-01,2016,3,319581.0,149839.0,4215,3,3,3,0,1,0,0,0,0,0,MO,0,3610
firm_10160,2014-01-03,2010,2,1195419.0,748523.0,386,2,2,1,1,0,1,0,0,0,0,CT,0,4520
firm_10161,2017-09-20,2010,1,224503.0,224503.0,0,1,1,1,0,0,1,0,0,0,0,AZ,0,3164
firm_10162,2015-01-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,70
firm_10163,2017-08-15,2017,1,99800.0,99800.0,0,1,1,1,0,0,0,0,0,0,1,IA,0,3200
firm_10164,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,3443
firm_10165,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,VT,0,3245
firm_10166,2017-09-01,2017,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,FL,0,3183
firm_10167,2011-07-01,2011,3,998923.0,749998.0,1376,2,3,2,1,1,0,1,0,0,0,CO,1,3289
firm_10168,2015-07-01,2015,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,LA,0,3976
firm_10169,2016-01-12,2016,2,1125392.0,799989.0,0,2,1,1,1,0,1,0,0,0,0,NC,0,3781
firm_10170,2017-09-30,2017,1,100000.0,100000.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,3154
firm_10171,2017-03-15,2017,1,229248.0,229248.0,0,1,1,1,0,0,1,0,0,0,0,CO,0,3353
firm_10172,2017-09-21,2017,1,98214.0,98214.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,3163
firm_10173,2017-03-10,2017,1,144686.0,144686.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,3358
firm_10174,2016-07-01,2016,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,IN,0,3610
firm_10175,2015-08-01,2015,1,216858.0,216858.0,0,1,1,1,0,0,1,0,0,0,0,MD,1,97
firm_10176,2010-09-07,2010,27,7593151.0,1716450.0,2286,7,7,19,8,1,0,0,0,1,0,MD,0,5734
firm_10177,2015-02-15,2014,2,1105785.0,881060.0,0,2,1,1,1,0,1,0,0,0,0,TX,0,4112
firm_10178,2017-08-20,2017,1,277059.0,277059.0,0,1,1,1,0,0,1,0,0,0,0,IL,1,717
firm_10179,2017-09-20,2017,1,445656.0,445656.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3164
firm_10180,2017-06-01,2017,1,224320.0,224320.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3275
firm_10181,2015-05-20,2015,1,94612.0,94612.0,0,1,1,1,0,0,0,0,0,0,1,GA,0,4018
firm_10182,2013-06-10,2013,2,300000.0,150000.0,0,1,1,2,0,0,0,0,1,0,0,CO,0,4727
firm_10183,2017-09-30,2017,1,223028.0,223028.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,3154
firm_10184,2014-10-27,2015,1,79617.0,79617.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,4223
firm_10185,2010-01-29,2010,13,3844041.0,995355.0,2130,4,6,9,4,1,0,0,0,1,0,NJ,0,5955
firm_10186,2015-09-07,2015,2,794088.0,650088.0,0,2,1,1,1,0,1,0,0,0,0,WV,0,3908
firm_10187,2016-06-13,2016,1,149560.0,149560.0,0,1,1,1,0,0,0,0,1,0,0,NY,0,3628
firm_10188,2011-07-01,2010,3,1249138.0,599161.0,2758,2,2,1,2,0,0,1,0,1,0,CT,0,5437
firm_10189,2016-04-07,2010,4,5335688.0,2999131.0,2076,2,3,1,3,0,1,0,0,0,0,NY,0,3695
firm_10190,2015-07-31,2015,1,99723.0,99723.0,0,1,1,1,0,1,0,0,0,0,0,CO,0,3946
firm_10191,2015-06-11,2015,1,154948.0,154948.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,1303
firm_10192,2017-09-25,2017,1,148292.0,148292.0,0,1,1,1,0,1,0,0,0,0,0,WA,0,3159
firm_10193,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,VA,0,3443
firm_10194,2010-03-15,2010,3,949914.0,749993.0,448,2,3,2,1,1,0,0,0,0,0,CA,0,5910
firm_10195,2009-09-30,2010,1,99956.0,99956.0,0,1,1,1,0,1,0,0,0,0,0,MI,0,6076
firm_10196,2016-03-11,2016,1,149593.0,149593.0,0,1,1,1,0,0,0,0,1,0,0,AZ,0,3722
firm_10197,2014-06-19,2014,1,99521.0,99521.0,0,1,1,1,0,1,0,0,0,0,0,IA,0,4353
firm_10198,2015-02-20,2015,1,149824.0,149824.0,0,1,1,1,0,0,0,0,0,0,0,PA,0,4107
firm_10199,2015-05-01,2014,2,1055179.0,764740.0,315,2,2,1,1,0,1,0,0,0,0,PA,0,4037
firm_10200,2010-04-29,2010,20,4084400.0,729994.0,2330,5,7,15,5,1,0,0,0,1,0,MA,0,5865
firm_10201,2016-01-01,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,KY,0,3792
firm_10202,2017-06-01,2017,1,224576.0,224576.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,3275
firm_10203,2016-04-04,2016,1,99908.0,99908.0,0,1,1,1,0,1,0,0,0,0,0,SC,0,3698
firm_10204,2017-01-31,2017,1,147114.0,147114.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,3396
firm_10205,2017-07-13,2010,3,1706828.0,1015280.0,2142,2,3,1,2,0,1,0,0,0,0,MD,0,3233
firm_10206,2016-05-02,2016,1,97370.0,97370.0,0,1,1,1,0,0,0,0,0,0,0,WA,0,3670
firm_10207,2016-09-15,2016,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3534
firm_10208,2017-05-01,2017,1,148573.0,148573.0,0,1,1,1,0,0,0,0,0,0,0,NC,0,3306
firm_10209,2011-10-13,2012,1,79544.0,79544.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,5333
firm_10210,2015-09-15,2012,1,149972.0,149972.0,0,1,1,1,0,0,1,0,0,0,0,TX,0,3900
firm_10211,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,3245
firm_10212,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,WA,0,3245
firm_10213,2016-06-13,2016,1,147158.0,147158.0,0,1,1,1,0,1,0,0,0,0,0,CO,0,3628
firm_10214,2016-05-29,2016,1,119299.0,119299.0,0,1,1,1,0,0,0,0,0,0,0,CA,0,3643
firm_10215,2015-08-01,2014,1,218377.0,218377.0,0,1,1,1,0,0,1,0,0,0,0,KY,0,3945
firm_10216,2016-08-10,2016,2,799169.0,649511.0,0,2,1,1,1,0,1,0,0,0,0,MA,0,3570
firm_10217,2017-02-21,2017,1,155000.0,155000.0,0,1,1,1,0,0,0,0,1,0,0,NJ,0,3375
firm_10218,2015-07-01,2014,1,292989.0,292989.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3976
firm_10219,2017-04-07,2017,1,224532.0,224532.0,0,1,1,1,0,0,1,0,0,0,0,CO,1,1553
firm_10220,2016-01-01,2016,1,149165.0,149165.0,0,1,1,1,0,0,0,1,0,0,0,NY,1,80
firm_10221,2017-09-21,2017,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,NY,0,3163
firm_10222,2015-07-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,3976
firm_10223,2017-08-01,2017,1,212884.0,212884.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3214
firm_10224,2016-05-01,2016,3,1194017.0,821023.0,0,2,1,1,2,0,1,0,0,0,0,FL,0,3671
firm_10225,2017-03-21,2017,1,149871.0,149871.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3347
firm_10226,2017-09-08,2017,2,1148875.0,999743.0,56,1,1,1,1,1,0,0,0,0,0,MA,0,3176
firm_10227,2016-05-01,2016,1,224700.0,224700.0,0,1,1,1,0,0,1,0,0,0,0,NC,1,528
firm_10228,2017-05-01,2017,1,99816.0,99816.0,0,1,1,1,0,0,0,0,0,0,0,MA,1,219
firm_10229,2017-01-11,2017,1,79889.0,79889.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3416
firm_10230,2017-09-25,2017,1,149860.0,149860.0,0,1,1,1,0,1,0,0,0,0,0,MI,0,3159
firm_10231,2012-06-22,2012,1,149805.0,149805.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,1056
firm_10232,2011-07-01,2011,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,1746
firm_10233,2014-09-24,2014,1,264958.0,264958.0,0,1,1,1,0,0,1,0,0,0,0,MO,0,4256
firm_10234,2010-01-26,2010,11,8754050.0,3726900.0,2084,6,5,6,5,1,0,0,0,1,0,MA,0,5958
firm_10235,2015-06-15,2011,1,169407.0,169407.0,0,1,1,1,0,0,1,0,0,0,0,NC,0,3992
firm_10236,2016-05-01,2016,3,1190029.0,999998.0,61,2,1,1,2,0,1,0,0,0,0,TX,0,3671
firm_10237,2012-01-01,2012,1,149996.0,149996.0,0,1,1,1,0,0,0,1,0,0,0,IL,1,3637
firm_10238,2017-08-23,2014,3,2051930.0,1134980.0,1078,2,3,1,2,0,1,0,0,0,0,WA,0,3192
firm_10239,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,3443
firm_10240,2017-05-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,CT,1,241
firm_10241,2010-01-29,2010,16,4508606.0,749998.0,2010,5,7,11,5,1,0,0,0,1,0,WA,1,2090
firm_10242,2010-04-06,2010,12,3477296.0,857986.0,2134,4,7,7,5,1,0,0,0,1,0,NV,0,5888
firm_10243,2016-12-15,2017,1,223996.0,223996.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,3443
firm_10244,2016-08-05,2016,3,882565.0,644408.0,4413,2,3,2,1,1,0,0,0,0,0,NJ,0,3575
firm_10245,2016-12-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,2420
firm_10246,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NJ,0,3443
firm_10247,2013-07-01,2013,1,149622.0,149622.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,4706
firm_10248,2017-01-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MO,0,3426
firm_10249,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,IN,0,3443
firm_10250,2011-10-11,2012,1,80000.0,80000.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,5335
firm_10251,2012-08-27,2012,10,1928015.0,699320.0,3051,3,4,8,2,1,0,0,0,1,0,IA,0,5014
firm_10252,2016-07-01,2016,1,224827.0,224827.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,3610
firm_10253,2012-01-01,2012,1,149995.0,149995.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,5253
firm_10254,2014-12-22,2015,1,124911.0,124911.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,4167
firm_10255,2016-06-24,2016,1,149920.0,149920.0,0,1,1,1,0,1,0,0,0,0,0,VA,1,2457
firm_10256,2016-03-30,2016,2,299980.0,149990.0,0,1,1,2,0,1,0,0,0,0,0,MA,1,1384
firm_10257,2015-05-01,2015,1,148328.0,148328.0,0,1,1,1,0,0,0,0,0,0,0,WA,0,4037
firm_10258,2017-08-15,2017,2,447599.0,225000.0,0,1,1,2,0,0,1,0,0,0,0,NC,0,3200
firm_10259,2016-07-08,2016,3,1130639.0,735916.0,3068,2,3,2,1,1,0,0,0,0,0,FL,0,3603
firm_10260,2016-12-15,2017,1,224844.0,224844.0,0,1,1,1,0,0,0,1,0,0,0,IL,0,3443
firm_10261,2015-01-01,2015,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MI,0,4157
firm_10262,2012-01-01,2012,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,5253
firm_10263,2016-07-01,2016,1,224777.0,224777.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,3610
firm_10264,2010-04-30,2010,8,3308832.0,1310000.0,2188,3,6,5,3,1,0,0,0,0,0,CA,0,5864
firm_10265,2014-07-01,2014,1,149833.0,149833.0,0,1,1,1,0,0,0,0,0,0,0,WA,0,4341
firm_10266,2011-11-17,2012,4,1304745.0,960204.0,1735,2,3,3,1,1,0,0,0,0,0,CA,0,5298
firm_10267,2015-07-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,CO,0,3976
firm_10268,2010-04-09,2010,1,145309.0,145309.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,5885
firm_10269,2015-09-01,2015,2,895783.0,616220.0,0,2,1,1,1,0,1,0,0,0,0,FL,0,3914
firm_10270,2010-06-01,2010,5,3777529.0,2478810.0,2178,3,5,3,2,1,0,0,0,0,0,CO,0,5832
firm_10271,2017-07-28,2017,1,148846.0,148846.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3218
firm_10272,2016-07-01,2016,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,AR,0,3610
firm_10273,2016-08-01,2016,1,99992.0,99992.0,0,1,1,1,0,0,0,0,0,0,0,CA,1,630
firm_10274,2014-12-22,2015,1,124998.0,124998.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,4167
firm_10275,2017-08-10,2017,1,148887.0,148887.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3205
firm_10276,2017-05-01,2017,1,150000.0,150000.0,0,1,1,1,0,0,0,0,0,0,0,NY,0,3306
firm_10277,2011-01-06,2011,4,1410607.0,749002.0,1385,2,3,2,2,1,0,0,0,0,0,AZ,0,5613
firm_10278,2017-06-01,2017,1,223007.0,223007.0,0,1,1,1,0,0,0,1,0,0,0,WI,0,3275
firm_10279,2013-08-20,2013,1,144182.0,144182.0,0,1,1,1,0,1,0,0,0,0,0,CO,0,4656
firm_10280,2017-06-01,2017,1,147029.0,147029.0,0,1,1,1,0,0,1,0,0,0,0,NC,0,3275
firm_10281,2017-06-12,2014,3,2201260.0,1467906.0,1046,3,2,1,2,0,1,0,0,0,0,NC,0,3264
firm_10282,2016-03-01,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,CA,1,2088
firm_10283,2013-07-01,2013,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,4126
firm_10284,2017-04-10,2017,1,223465.0,223465.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,3327
firm_10285,2017-03-01,2017,1,198151.0,198151.0,0,1,1,1,0,0,1,0,0,0,0,MO,0,3367
firm_10286,2016-04-15,2011,5,3597181.0,1547385.0,988,4,4,1,4,0,1,0,0,0,0,CO,0,3687
firm_10287,2016-06-13,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,IA,0,3628
firm_10288,2015-06-08,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,CO,0,3999
firm_10289,2015-07-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,IN,0,3976
firm_10290,2015-08-07,2015,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,FL,0,3939
firm_10291,2016-01-01,2016,1,149999.0,149999.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,1279
firm_10292,2016-12-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,1450
firm_10293,2015-04-03,2015,1,219917.0,219917.0,0,1,1,1,0,0,1,0,0,0,0,CA,1,201
firm_10294,2017-06-09,2017,1,124932.0,124932.0,0,1,1,1,0,0,0,0,0,1,0,NM,0,3267
firm_10295,2014-07-01,2014,1,115750.0,115750.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,4341
firm_10296,2017-08-17,2017,1,148280.0,148280.0,0,1,1,1,0,0,1,0,0,0,0,MI,0,3198
firm_10297,2017-09-30,2017,1,100000.0,100000.0,0,1,1,1,0,0,1,0,0,0,0,NY,0,3154
firm_10298,2014-06-20,2014,1,116591.0,116591.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,4352
firm_10299,2012-07-18,2012,1,147925.0,147925.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,5054
firm_10300,2017-09-26,2017,1,100000.0,100000.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,3158
firm_10301,2014-02-18,2014,1,149882.0,149882.0,0,1,1,1,0,0,0,0,1,0,0,IN,0,4474
firm_10302,2016-01-01,2016,1,149936.0,149936.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,3792
firm_10303,2014-01-15,2014,1,79922.0,79922.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,4508
firm_10304,2015-07-01,2011,3,1888463.0,1123625.0,1372,3,3,1,2,0,1,1,0,0,0,AZ,0,3976
firm_10305,2016-04-08,2012,1,215557.0,215557.0,0,1,1,1,0,0,1,0,0,0,0,TX,0,3694
firm_10306,2017-05-30,2017,1,124956.0,124956.0,0,1,1,1,0,1,0,0,0,0,0,WV,0,3277
firm_10307,2014-01-15,2014,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,4508
firm_10308,2014-06-09,2014,1,149908.0,149908.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,4363
firm_10309,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CO,0,3443
firm_10310,2015-09-08,2013,1,150000.0,150000.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3907
firm_10311,2011-07-01,2011,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,GA,0,5437
firm_10312,2016-07-01,2016,1,224562.0,224562.0,0,1,1,1,0,0,0,1,0,0,0,OR,1,1943
firm_10313,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,OR,0,3443
firm_10314,2017-07-05,2017,1,218782.0,218782.0,0,1,1,1,0,0,1,0,0,0,0,IA,0,3241
firm_10315,2016-12-19,2017,3,949702.0,750000.0,4483,1,3,2,1,1,0,0,0,0,0,AL,0,3439
firm_10316,2017-09-15,2017,1,300000.0,300000.0,0,1,1,1,0,0,1,0,0,0,0,CA,1,1413
firm_10317,2011-08-01,2011,1,100000.0,100000.0,0,1,1,1,0,1,0,0,0,0,0,WI,0,5406
firm_10318,2016-03-02,2016,1,149998.0,149998.0,0,1,1,1,0,0,0,0,1,0,0,FL,0,3731
firm_10319,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,KY,0,3245
firm_10320,2016-08-15,2016,1,149848.0,149848.0,0,1,1,1,0,1,0,0,0,0,0,CO,0,3565
firm_10321,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,128
firm_10322,2011-03-31,2011,1,149831.0,149831.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,5529
firm_10323,2016-07-01,2016,1,216030.0,216030.0,0,1,1,1,0,0,1,0,0,0,0,CT,1,994
firm_10324,2017-07-11,2017,1,397452.0,397452.0,0,1,1,1,0,0,1,0,0,0,0,NC,0,3235
